dataset_id,dataset_name,dataset_title,datase_url,dataset_organization,dataset_groups,harvest_source_id,harvest_source_name,harvest_source_title,harvest_source_url,harvest_source_organization,harvest_source_groups
61117094-ce09-4962-a4e2-7f0a1300913d,locales-2017,Locales 2017,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
b941b834-d67b-4035-83c2-6e3a116abe4e,locales-2016,Locales 2016,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
4f293687-c7e0-4333-b989-90a809d18457,locales-2014,Locales 2014,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
2861aae4-b4fa-4187-827e-12dd38a63146,locales-2015,Locales 2015,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
a3dc6238-f445-4049-b8ac-dcd5ecf9755f,locale-current,Locale Current,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
dea823e2-3e50-45bc-827a-fce9bc51d6f7,postsecondary-school-location-2015-16,Postsecondary School Location 2015-16,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
56c7d0b4-7bb0-4668-b13d-375c3567752a,locales-2018,Locales 2018,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
8d3867bb-f4e6-4661-93c0-1cd06f1fd05d,trios-footprint-in-2017-18-project-sites-throughout-the-u-s-and-outlying-territories,TRIO’s Footprint in 2017-18: Project Sites Throughout the U.S. and Outlying Territories,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
50596b90-ed39-4264-a481-5a6913edf753,trio-talent-search-target-schools,TRIO Talent Search Target Schools,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
b5f1cef2-3b76-4a8e-bc58-9b6d9ac7fed6,school-district-composites-sy-2013-14-tl-14,School District Composites SY 2013-14 TL 14,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
af13a300-090f-47b7-abbd-140e04c1517d,public-school-locations-current,Public School Locations - Current,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
def45d28-a7ac-4bc9-af22-a8ddccd5691a,school-district-office-locations-2017-18,School District Office Locations 2017-18,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
eee668f7-a3bf-43ff-baee-2d790e09f06b,school-district-composites-sy-2013-14-tl-15,School District Composites SY 2013-14 TL 15,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
01f4fae8-d3e5-4d5b-971d-841354e6d966,school-district-composites-sy-2015-16-tl-17,School District Composites SY 2015-16 TL 17,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
5fff45ff-28eb-4423-8956-f6983b1d5bcd,locale-lookup,Locale Lookup,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
dd57449e-95fb-4b4b-9008-cb5cf4e94f63,locales-2019,Locales 2019,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
d04fc733-40a3-49c8-8b6f-b38846d37845,school-district-composites-sy-2018-19-tl-19,School District Composites SY 2018-19 TL 19,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
58aad973-131a-424b-94eb-e276e133f83a,private-school-locations-2017-18,Private School Locations 2017-18,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
1b69a1a2-e430-45ef-b9e4-b6430f347970,college-map,College Map,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
b5810c85-24e2-4b81-a2a5-c67edb80f883,acs-ed-maps,ACS-ED Maps,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
97bd8379-7d32-4532-ae69-fdb9502c596d,school-district-navigator,School & District Navigator,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
f6de97d1-fa6d-4909-866f-0ccc0ec7dd99,safe-map,SAFE Map,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
,,,,,,,,,,,
,,,,,,,,http://www.ed.gov/data.json,"97,4",,
,,,,,,,,http://www.commerce.gov/data-nonspatial-harvest.json,"1,6",,
,,,,,,,,http://www.usda.gov/data.json,"1,0",,
